gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824832,2026-05-31,2,Oriole Park at Camden Yards,110,141,680694,693686
822729,2026-05-31,3309,Nationals Park,120,135,641793,656288
823373,2026-05-31,31,PNC Park,134,142,677952,805673
824430,2026-05-31,5,Progressive Field,114,111,676440,624133
822976,2026-05-31,12,Tropicana Field,139,108,663556,686799
824512,2026-05-31,2602,Great American Ball Park,113,144,666157,675911
823621,2026-05-31,3289,Citi Field,121,146,690997,667463
824592,2026-05-31,4,Rate Field,145,116,680732,672456
824187,2026-05-31,2392,Daikin Park,117,158,837227,694819
822895,2026-05-31,5325,Globe Life Field,140,118,683004,608379
824354,2026-05-31,19,Coors Field,115,137,685299,592662
825001,2026-05-31,2529,Sutter Health Park,133,147,682052,701542
823133,2026-05-31,680,T-Mobile Park,136,109,682243,518876
823944,2026-05-31,22,UNIQLO Field at Dodger Stadium,119,143,808967,691725
823053,2026-05-31,2889,Busch Stadium,138,112,669461,696136
