gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777341,2025-06-27,31,PNC Park,134,121,656605,656849
777343,2025-06-27,2,Oriole Park at Camden Yards,110,139,608372,686752
777337,2025-06-27,3313,Yankee Stadium,147,133,701542,687765
777346,2025-06-27,2602,Great American Ball Park,113,135,607259,656302
777349,2025-06-27,5,Progressive Field,114,138,682847,543243
777345,2025-06-27,3,Fenway Park,111,141,678394,621244
777334,2025-06-27,2394,Comerica Park,116,142,687830,701581
777342,2025-06-27,4705,Truist Park,144,143,693821,690953
777338,2025-06-27,4,Rate Field,145,137,650644,694738
777340,2025-06-27,5325,Globe Life Field,140,136,543135,669302
777336,2025-06-27,2392,Daikin Park,117,112,687888,690990
777335,2025-06-27,7,Kauffman Stadium,118,119,702070,669160
777339,2025-06-27,32,American Family Field,158,115,500779,607536
777331,2025-06-27,1,Angel Stadium,108,120,667755,663623
777332,2025-06-27,15,Chase Field,109,146,518876,691587
