gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824135,2026-03-30,7,Kauffman Stadium,118,142,663460,680573
824863,2026-03-30,2,Oriole Park at Camden Yards,110,140,605135,683004
824539,2026-03-30,2602,Great American Ball Park,113,134,695505,677952
823484,2026-03-30,2681,Citizens Bank Park,143,120,592836,656492
823890,2026-03-30,4169,loanDepot park,146,145,663978,663436
822834,2026-03-30,14,Rogers Centre,141,115,664074,608372
824943,2026-03-30,4705,Truist Park,144,133,693821,682052
824702,2026-03-30,17,Wrigley Field,112,108,665795,696270
823809,2026-03-30,32,American Family Field,158,139,690986,607259
823080,2026-03-30,2889,Busch Stadium,138,121,681517,605280
824214,2026-03-30,2392,Daikin Park,117,111,621121,624133
823320,2026-03-30,2680,Petco Park,135,137,621111,694738
823159,2026-03-30,680,T-Mobile Park,136,147,622491,677960
825108,2026-03-30,15,Chase Field,109,116,647336,434378
823972,2026-03-30,22,UNIQLO Field at Dodger Stadium,119,114,808963,800048
