gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745668,2024-05-07,10,Oakland Coliseum,133,140,548389,570632
746638,2024-05-07,5,Progressive Field,114,116,671106,628317
746718,2024-05-07,2602,Great American Ball Park,113,109,593423,668678
745508,2024-05-07,31,PNC Park,134,108,682990,663776
745586,2024-05-07,2681,Citizens Bank Park,143,141,650911,621244
744859,2024-05-07,3309,Nationals Park,120,110,592866,669203
745095,2024-05-07,12,Tropicana Field,139,145,621107,647336
745752,2024-05-07,3313,Yankee Stadium,147,117,661563,434378
747126,2024-05-07,4705,Truist Park,144,111,625643,676710
746885,2024-05-07,17,Wrigley Field,112,135,684007,681190
745915,2024-05-07,3312,Target Field,142,136,641927,676106
746315,2024-05-07,7,Kauffman Stadium,118,158,607625,607067
745186,2024-05-07,2889,Busch Stadium,138,121,571945,676130
746559,2024-05-07,19,Coors Field,115,137,641712,690986
746147,2024-05-07,22,Dodger Stadium,119,146,808967,665795
