gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824518,2026-05-23,2602,Great American Ball Park,113,138,663978,669467
824516,2026-05-23,2602,Great American Ball Park,113,138,695534,681517
824674,2026-05-23,17,Wrigley Field,112,117,607067,678906
822814,2026-05-23,14,Rogers Centre,141,134,571578,694973
823458,2026-05-23,2681,Citizens Bank Park,143,114,554430,677944
823222,2026-05-23,2395,Oracle Park,137,145,605288,663542
824109,2026-05-23,7,Kauffman Stadium,118,136,663568,669923
824760,2026-05-23,3,Fenway Park,111,142,663558,671737
824920,2026-05-23,4705,Truist Park,144,120,656550,663623
823862,2026-05-23,4169,loanDepot park,146,121,676974,642547
823787,2026-05-23,32,American Family Field,158,119,688107,808963
823300,2026-05-23,2680,Petco Park,135,133,608337,669372
824030,2026-05-23,1,Angel Stadium,108,140,700712,543135
825080,2026-05-23,15,Chase Field,109,115,668678,547179
823543,2026-05-23,3313,Yankee Stadium,147,139,677960,656876
824840,2026-05-23,2,Oriole Park at Camden Yards,110,116,687064,664285
