gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
777436,1,top,field_out,641487,571510,136,0
777436,1,top,field_out,677594,571510,136,1
777436,1,top,home_run,663728,571510,136,2
777436,1,top,strikeout,668227,571510,136,3
777436,1,bottom,home_run,664023,669923,112,4
777436,1,bottom,single,663656,669923,112,5
777436,1,bottom,double,673548,669923,112,6
777436,1,bottom,field_out,691718,669923,112,7
777436,1,bottom,strikeout,621020,669923,112,8
777436,1,bottom,single,683737,669923,112,9
777436,1,bottom,field_out,663538,669923,112,10
777436,2,top,field_out,641598,571510,136,11
777436,2,top,strikeout,456781,571510,136,12
777436,2,top,strikeout,664238,571510,136,13
777436,2,bottom,field_out,807713,669923,112,14
777436,2,bottom,strikeout,624512,669923,112,15
777436,2,bottom,field_out,664023,669923,112,16
777436,3,top,field_out,810938,571510,136,17
777436,3,top,strikeout,702284,571510,136,18
777436,3,top,field_out,641487,571510,136,19
777436,3,bottom,double,663656,669923,112,20
777436,3,bottom,field_out,673548,669923,112,21
777436,3,bottom,field_out,691718,669923,112,22
777436,3,bottom,field_out,621020,669923,112,23
777436,4,top,field_out,677594,571510,136,24
777436,4,top,walk,663728,571510,136,25
777436,4,top,strikeout,668227,571510,136,26
777436,4,top,walk,641598,571510,136,27
777436,4,top,single,456781,571510,136,28
777436,4,top,field_out,664238,571510,136,29
777436,4,bottom,single,683737,669923,112,30
777436,4,bottom,force_out,663538,669923,112,31
777436,4,bottom,double_play,807713,669923,112,32
777436,5,top,field_out,810938,571510,136,33
777436,5,top,strikeout,702284,571510,136,34
777436,5,top,field_out,641487,571510,136,35
777436,5,bottom,home_run,624512,669923,112,36
777436,5,bottom,field_out,664023,669923,112,37
777436,5,bottom,walk,663656,669923,112,38
777436,5,bottom,field_out,673548,669923,112,39
777436,5,bottom,strikeout,691718,669923,112,40
777436,6,top,field_out,677594,519151,136,41
777436,6,top,field_out,663728,519151,136,42
777436,6,top,double,668227,519151,136,43
777436,6,top,home_run,641598,519151,136,44
777436,6,top,walk,456781,519151,136,45
777436,6,top,double,670042,519151,136,46
777436,6,top,strikeout,810938,519151,136,47
777436,6,bottom,field_out,621020,660825,112,48
777436,6,bottom,single,683737,660825,112,49
777436,6,bottom,double_play,663538,660825,112,50
777436,7,top,field_out,702284,573204,136,51
777436,7,top,strikeout,641487,573204,136,52
777436,7,top,single,677594,573204,136,53
777436,7,top,home_run,663728,573204,136,54
777436,7,top,double,668227,573204,136,55
777436,7,top,strikeout,641598,518489,136,56
777436,7,bottom,field_out,807713,672841,112,57
777436,7,bottom,walk,624512,672841,112,58
777436,7,bottom,field_out,664023,672841,112,59
777436,7,bottom,field_out,663656,642100,112,60
777436,8,top,double,456781,518489,136,61
777436,8,top,strikeout,670042,518489,136,62
777436,8,top,field_out,810938,518489,136,63
777436,8,top,field_out,702284,518489,136,64
777436,8,bottom,walk,673548,666374,112,65
777436,8,bottom,field_out,691718,666374,112,66
777436,8,bottom,field_out,621020,666374,112,67
777436,8,bottom,field_out,683737,666374,112,68
777436,9,top,field_out,641487,650893,136,69
777436,9,top,strikeout,677594,650893,136,70
777436,9,top,single,663728,650893,136,71
777436,9,top,single,668227,650893,136,72
777436,9,top,home_run,641598,650893,136,73
777436,9,top,single,456781,650893,136,74
777436,9,top,field_out,670042,650893,136,75
777436,9,bottom,single,663538,668984,112,76
777436,9,bottom,strikeout,807713,668984,112,77
777436,9,bottom,grounded_into_double_play,624512,668984,112,78
777432,1,top,single,669701,681347,140,0
777432,1,top,single,664059,681347,140,1
777432,1,top,field_out,608369,681347,140,2
777432,1,top,single,543760,681347,140,3
777432,1,top,field_out,666969,681347,140,4
777432,1,top,single,669394,681347,140,5
777432,1,top,field_out,694497,681347,140,6
777432,1,bottom,strikeout,665833,594798,134,7
777432,1,bottom,field_out,457705,594798,134,8
777432,1,bottom,field_out,693304,594798,134,9
777432,2,top,strikeout,673962,681347,140,10
777432,2,top,strikeout,641680,681347,140,11
777432,2,top,field_out,669701,681347,140,12
777432,2,bottom,field_out,687462,594798,134,13
777432,2,bottom,strikeout,663698,594798,134,14
777432,2,bottom,field_out,669707,594798,134,15
777432,3,top,field_out,664059,681347,140,16
777432,3,top,strikeout,608369,681347,140,17
777432,3,top,field_out,543760,681347,140,18
777432,3,bottom,field_out,624428,594798,134,19
777432,3,bottom,strikeout,672744,594798,134,20
777432,3,bottom,field_out,643396,594798,134,21
777432,4,top,home_run,666969,681347,140,22
777432,4,top,strikeout,669394,681347,140,23
777432,4,top,hit_by_pitch,694497,681347,140,24
777432,4,top,field_out,673962,681347,140,25
777432,4,top,walk,641680,681347,140,26
777432,4,top,field_out,669701,681347,140,27
777432,4,bottom,field_out,665833,594798,134,28
777432,4,bottom,field_out,457705,594798,134,29
777432,4,bottom,single,693304,594798,134,30
777432,4,bottom,single,687462,594798,134,31
777432,4,bottom,single,663698,594798,134,32
777432,4,bottom,walk,669707,594798,134,33
777432,4,bottom,single,624428,594798,134,34
777432,4,bottom,strikeout,672744,594798,134,35
777432,5,top,field_out,664059,681347,140,36
777432,5,top,home_run,608369,681347,140,37
777432,5,top,field_out,543760,681347,140,38
777432,5,top,single,666969,681347,140,39
777432,5,top,strikeout,669394,677952,140,40
777432,5,bottom,strikeout,643396,594798,134,41
777432,5,bottom,strikeout,665833,594798,134,42
777432,5,bottom,strikeout,457705,594798,134,43
777432,6,top,single,694497,677952,140,44
777432,6,top,force_out,673962,677952,140,45
777432,6,top,double,641680,677952,140,46
777432,6,top,fielders_choice_out,669701,677952,140,47
777432,6,top,walk,664059,677952,140,48
777432,6,top,field_out,608369,677952,140,49
777432,6,bottom,field_out,693304,594798,134,50
777432,6,bottom,field_out,687462,594798,134,51
777432,6,bottom,single,663698,594798,134,52
777432,6,bottom,field_out,669707,594798,134,53
777432,7,top,triple,543760,677952,140,54
777432,7,top,double,666969,677952,140,55
777432,7,top,strikeout,669394,677952,140,56
