gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
824441,1,top,field_out,687263,676282,108,0
824441,1,top,field_out,545361,676282,108,1
824441,1,top,field_out,687093,676282,108,2
824441,1,bottom,field_out,680757,608718,114,3
824441,1,bottom,field_out,800050,608718,114,4
824441,1,bottom,field_out,608070,608718,114,5
824441,2,top,strikeout,624585,676282,108,6
824441,2,top,field_out,666176,676282,108,7
824441,2,top,single,694384,676282,108,8
824441,2,top,walk,672724,676282,108,9
824441,2,top,fielders_choice,665861,676282,108,10
824441,2,top,field_out,669326,676282,108,11
824441,2,bottom,strikeout,656555,608718,114,12
824441,2,bottom,single,700932,608718,114,13
824441,2,bottom,single,681807,608718,114,14
824441,2,bottom,force_out,682177,608718,114,15
824441,2,bottom,walk,683953,608718,114,16
824441,2,bottom,single,677587,820862,114,17
824441,2,bottom,field_out,680757,820862,114,18
824441,3,top,strikeout,687263,676282,108,19
824441,3,top,strikeout,545361,676282,108,20
824441,3,top,field_out,687093,676282,108,21
824441,3,bottom,walk,800050,820862,114,22
824441,3,bottom,field_out,608070,820862,114,23
824441,3,bottom,walk,656555,820862,114,24
824441,3,bottom,walk,700932,820862,114,25
824441,3,bottom,walk,681807,489446,114,26
824441,3,bottom,single,682177,489446,114,27
824441,3,bottom,double,683953,489446,114,28
824441,3,bottom,field_out,677587,489446,114,29
824441,3,bottom,strikeout,680757,489446,114,30
824441,4,top,field_out,624585,676282,108,31
824441,4,top,strikeout,666176,676282,108,32
824441,4,top,double,694384,676282,108,33
824441,4,top,field_out,672724,676282,108,34
824441,4,bottom,field_out,800050,666201,114,35
824441,4,bottom,strikeout,608070,666201,114,36
824441,4,bottom,walk,656555,666201,114,37
824441,4,bottom,field_out,700932,666201,114,38
824441,5,top,field_out,665861,676282,108,39
824441,5,top,field_out,669326,676282,108,40
824441,5,top,field_out,687263,676282,108,41
824441,5,bottom,double,681807,666201,114,42
824441,5,bottom,field_out,682177,666201,114,43
824441,5,bottom,walk,683953,666201,114,44
824441,5,bottom,force_out,677587,666201,114,45
824441,5,bottom,walk,680757,666201,114,46
824441,5,bottom,field_out,800050,666201,114,47
824441,6,top,single,545361,676282,108,48
824441,6,top,grounded_into_double_play,687093,676282,108,49
824441,6,top,single,624585,676282,108,50
824441,6,top,double,666176,676282,108,51
824441,6,top,field_out,694384,676282,108,52
824441,6,bottom,field_out,608070,666201,114,53
824441,6,bottom,walk,656555,666201,114,54
824441,6,bottom,double,700932,666201,114,55
824441,6,bottom,field_out,681807,666201,114,56
824441,6,bottom,field_out,682177,666201,114,57
824441,7,top,hit_by_pitch,672724,670036,108,58
824441,7,top,strikeout,665861,670036,108,59
824441,7,top,field_out,666139,670036,108,60
824441,7,top,single,687263,670036,108,61
824441,7,top,walk,545361,670036,108,62
824441,7,top,field_out,687093,670036,108,63
824441,7,bottom,strikeout,683953,666201,114,64
824441,7,bottom,field_out,677587,666201,114,65
824441,7,bottom,walk,680757,666201,114,66
824441,7,bottom,field_out,690984,666201,114,67
824441,8,top,walk,624585,670059,108,68
824441,8,top,single,666176,670059,108,69
824441,8,top,strikeout,694384,670059,108,70
824441,8,top,strikeout,672724,670059,108,71
824441,8,top,strikeout,660162,670059,108,72
824441,8,bottom,field_out,608070,666201,114,73
824441,8,bottom,field_out,656555,666201,114,74
824441,8,bottom,field_out,700932,666201,114,75
824441,9,top,single,666139,688883,108,76
824441,9,top,force_out,687263,688883,108,77
824441,9,top,strikeout,545361,688883,108,78
824441,9,top,single,687093,688883,108,79
824441,9,top,field_out,624585,688883,108,80
824844,1,top,field_out,663757,687064,147,0
824844,1,top,single,700250,687064,147,1
824844,1,top,strikeout,592450,687064,147,2
824844,1,top,walk,641355,687064,147,3
824844,1,top,field_out,665862,687064,147,4
824844,1,bottom,walk,621493,677960,110,5
824844,1,bottom,field_out,683002,677960,110,6
824844,1,bottom,field_out,668939,677960,110,7
824844,1,bottom,field_out,624413,677960,110,8
824844,2,top,strikeout,641857,687064,147,9
824844,2,top,strikeout,682987,687064,147,10
824844,2,top,field_out,680474,687064,147,11
824844,2,bottom,strikeout,641933,677960,110,12
824844,2,bottom,strikeout,691723,677960,110,13
824844,2,bottom,strikeout,665750,677960,110,14
824844,3,top,field_out,669224,687064,147,15
824844,3,top,walk,663757,687064,147,16
824844,3,top,home_run,700250,687064,147,17
824844,3,top,field_out,592450,687064,147,18
824844,3,top,walk,641355,687064,147,19
824844,3,top,strikeout,665862,687064,147,20
824844,3,bottom,strikeout,642215,677960,110,21
824844,3,bottom,strikeout,677942,677960,110,22
824844,3,bottom,field_out,621493,677960,110,23
824844,4,top,field_out,641857,687064,147,24
824844,4,top,field_out,682987,687064,147,25
824844,4,top,strikeout,680474,687064,147,26
824844,4,bottom,field_out,683002,677960,110,27
824844,4,bottom,strikeout,668939,677960,110,28
824844,4,bottom,field_out,624413,677960,110,29
824844,5,top,field_out,669224,687064,147,30
824844,5,top,field_out,663757,687064,147,31
824844,5,top,field_out,700250,687064,147,32
824844,5,bottom,strikeout,641933,677960,110,33
824844,5,bottom,walk,691723,677960,110,34
824844,5,bottom,field_out,665750,677960,110,35
824844,5,bottom,strikeout,642215,677960,110,36
824844,6,top,double,592450,687064,147,37
824844,6,top,field_out,641355,687064,147,38
824844,6,top,strikeout,665862,608650,147,39
824844,6,top,field_out,641857,608650,147,40
824844,6,bottom,strikeout,677942,677960,110,41
824844,6,bottom,field_out,621493,677960,110,42
824844,6,bottom,field_out,683002,677960,110,43
824844,7,top,field_out,502671,608650,147,44
824844,7,top,double,680474,608650,147,45
824844,7,top,field_out,669224,608650,147,46
824844,7,top,field_out,663757,608650,147,47
