gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745566,2024-06-23,2681,Citizens Bank Park,143,109,650911,677944
745485,2024-06-23,31,PNC Park,134,139,694973,650644
745727,2024-06-23,3313,Yankee Stadium,147,144,641482,608331
746699,2024-06-23,2602,Great American Ball Park,113,111,666157,677161
746621,2024-06-23,5,Progressive Field,114,141,663474,579328
746457,2024-06-23,2394,Comerica Park,116,145,681857,686563
746051,2024-06-23,4169,loanDepot park,146,136,667725,682243
746373,2024-06-23,2392,Minute Maid Park,117,110,664285,544150
745165,2024-06-23,2889,Busch Stadium,138,137,543243,657277
745000,2024-06-23,5325,Globe Life Field,140,118,453286,679525
746536,2024-06-23,19,Coors Field,115,120,607536,663623
745648,2024-06-23,10,Oakland Coliseum,133,142,663687,641154
745396,2024-06-23,2680,Petco Park,135,158,650633,668964
746862,2024-06-23,17,Wrigley Field,112,121,665871,622663
