gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777996,2025-05-09,2394,Comerica Park,116,140,669373,571578
777998,2025-05-09,31,PNC Park,134,144,663559,693821
777995,2025-05-09,3309,Nationals Park,120,138,680730,607200
778002,2025-05-09,2523,George M. Steinbrenner Field,139,158,641793,500779
778001,2025-05-09,3289,Citi Field,121,112,605280,592791
777997,2025-05-09,5,Progressive Field,114,143,668909,605400
777990,2025-05-09,7,Kauffman Stadium,118,111,547179,690928
777991,2025-05-09,4,Rate Field,145,146,669060,676974
777989,2025-05-09,2392,Daikin Park,117,113,686613,607259
777992,2025-05-09,3312,Target Field,142,137,663978,663855
777993,2025-05-09,19,Coors Field,115,135,622608,681190
777986,2025-05-09,1,Angel Stadium,108,110,543294,608372
777988,2025-05-09,15,Chase Field,109,119,593958,808963
777984,2025-05-09,680,T-Mobile Park,136,141,622491,592332
777994,2025-05-09,2529,Sutter Health Park,133,147,674370,701542
