gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777526,2025-06-13,17,Wrigley Field,112,134,690990,694973
777531,2025-06-13,2681,Citizens Bank Park,143,141,624133,592332
777530,2025-06-13,3309,Nationals Park,120,146,680730,665795
777539,2025-06-13,2,Oriole Park at Camden Yards,110,108,450203,686799
777538,2025-06-13,2394,Comerica Park,116,113,676428,607259
777528,2025-06-13,3289,Citi Field,121,139,605280,671737
777537,2025-06-13,3,Fenway Park,111,147,676979,642232
777535,2025-06-13,4705,Truist Park,144,115,693821,608566
777524,2025-06-13,5325,Globe Life Field,140,145,542888,605288
777529,2025-06-13,7,Kauffman Stadium,118,133,608379,622663
777527,2025-06-13,2392,Daikin Park,117,142,676467,663978
777525,2025-06-13,32,American Family Field,158,138,642547,607200
777521,2025-06-13,15,Chase Field,109,135,669194,663568
777520,2025-06-13,680,T-Mobile Park,136,114,622491,668909
777522,2025-06-13,22,Dodger Stadium,119,137,808967,657277
