gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824457,2026-04-07,5,Progressive Field,114,118,668909,702070
824618,2026-04-07,4,Rate Field,145,110,681343,669432
823648,2026-04-07,3289,Citi Field,121,109,642547,668678
823402,2026-04-07,31,PNC Park,134,135,694973,601713
822999,2026-04-07,12,Tropicana Field,139,112,669438,665871
823887,2026-04-07,4169,loanDepot park,146,113,645261,671096
822754,2026-04-07,3309,Nationals Park,120,138,676917,669461
824780,2026-04-07,3,Fenway Park,111,158,676979,694819
823567,2026-04-07,3313,Yankee Stadium,147,133,693645,650644
822831,2026-04-07,14,Rogers Centre,141,119,592332,808967
823727,2026-04-07,3312,Target Field,142,116,671737,669373
822916,2026-04-07,5325,Globe Life Field,140,136,543135,669923
824375,2026-04-07,19,Coors Field,115,117,607536,681347
824051,2026-04-07,1,Angel Stadium,108,144,579328,625643
823235,2026-04-07,2395,Oracle Park,137,143,592662,650911
