gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
747026,2024-06-13,2,Oriole Park at Camden Yards,110,144,608344,625643
746465,2024-06-13,2394,Comerica Park,116,120,663554,571578
746299,2024-06-13,7,Kauffman Stadium,118,147,679525,641482
745168,2024-06-13,2889,Busch Stadium,138,134,458681,656605
745075,2024-06-13,12,Tropicana Field,139,112,671737,657006
746944,2024-06-13,3,Fenway Park,111,143,656557,605400
745809,2024-06-13,3289,Citi Field,121,146,622663,682610
745894,2024-06-13,3312,Target Field,142,133,657746,665622
747192,2024-06-13,15,Chase Field,109,108,694297,656288
745245,2024-06-13,680,T-Mobile Park,136,145,676106,676979
746136,2024-06-13,22,Dodger Stadium,119,140,675627,547179
