gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745821,2024-05-14,3289,Citi Field,121,143,676130,605400
746796,2024-05-14,4,Guaranteed Rate Field,145,120,623167,592866
746799,2024-05-14,4,Guaranteed Rate Field,145,120,607200,680730
746473,2024-05-14,2394,Comerica Park,116,146,681857,677960
746962,2024-05-14,3,Fenway Park,111,139,601713,650644
747124,2024-05-14,4705,Truist Park,144,112,519242,592791
745909,2024-05-14,3312,Target Field,142,147,663978,607074
745989,2024-05-14,32,American Family Field,158,134,605452,682990
745014,2024-05-14,5325,Globe Life Field,140,114,683004,594902
746396,2024-05-14,2392,Minute Maid Park,117,133,669854,676664
746235,2024-05-14,1,Angel Stadium,108,138,672282,543243
747205,2024-05-14,15,Chase Field,109,113,677944,668881
745418,2024-05-14,2680,Petco Park,135,115,656302,615698
745257,2024-05-14,680,T-Mobile Park,136,118,669302,608379
745342,2024-05-14,2395,Oracle Park,137,119,676775,694813
747039,2024-05-14,2,Oriole Park at Camden Yards,110,141,680694,605135
