gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
823554,1,top,walk,621493,677960,110,0
823554,1,top,strikeout,683002,677960,110,1
823554,1,top,strikeout,668939,677960,110,2
823554,1,top,strikeout,624413,677960,110,3
823554,1,bottom,walk,663757,680694,147,4
823554,1,bottom,grounded_into_double_play,700250,680694,147,5
823554,1,bottom,strikeout,592450,680694,147,6
823554,2,top,walk,641933,677960,110,7
823554,2,top,field_out,691723,677960,110,8
823554,2,top,field_out,669236,677960,110,9
823554,2,top,field_out,642215,677960,110,10
823554,2,bottom,home_run,641355,680694,147,11
823554,2,bottom,field_out,665862,680694,147,12
823554,2,bottom,field_out,691176,680694,147,13
823554,2,bottom,field_out,641555,680694,147,14
823554,3,top,field_out,677942,677960,110,15
823554,3,top,field_out,621493,677960,110,16
823554,3,top,strikeout,683002,677960,110,17
823554,3,bottom,field_out,641857,680694,147,18
823554,3,bottom,walk,676609,680694,147,19
823554,3,bottom,double,663757,680694,147,20
823554,3,bottom,strikeout,700250,680694,147,21
823554,3,bottom,intent_walk,592450,680694,147,22
823554,3,bottom,double,641355,680694,147,23
823554,3,bottom,walk,665862,680694,147,24
823554,3,bottom,force_out,691176,680694,147,25
823554,4,top,field_out,668939,677960,110,26
823554,4,top,home_run,624413,677960,110,27
823554,4,top,field_out,641933,677960,110,28
823554,4,top,field_out,691723,677960,110,29
823554,4,bottom,field_out,641555,680694,147,30
823554,4,bottom,double,641857,680694,147,31
823554,4,bottom,strikeout,676609,680694,147,32
823554,4,bottom,home_run,663757,680694,147,33
823554,4,bottom,single,700250,680694,147,34
823554,4,bottom,strikeout,592450,680694,147,35
823554,5,top,field_out,669236,677960,110,36
823554,5,top,field_out,642215,677960,110,37
823554,5,top,strikeout,677942,677960,110,38
823554,5,bottom,home_run,641355,669211,147,39
823554,5,bottom,field_out,665862,669211,147,40
823554,5,bottom,single,691176,669211,147,41
823554,5,bottom,grounded_into_double_play,641555,669211,147,42
823554,6,top,single,621493,677960,110,43
823554,6,top,single,683002,677960,110,44
823554,6,top,fielders_choice,668939,677960,110,45
