gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
747119,2024-05-20,4705,Truist Park,144,135,625643,656302
747121,2024-05-20,4705,Truist Park,144,135,519242,681190
744935,2024-05-20,14,Rogers Centre,141,145,621244,607200
746637,2024-05-20,5,Progressive Field,114,121,594902,656731
746066,2024-05-20,4169,loanDepot park,146,158,677960,605452
744857,2024-05-20,3309,Nationals Park,120,142,680730,641154
745093,2024-05-20,12,Tropicana Field,139,111,671737,656557
745746,2024-05-20,3313,Yankee Stadium,147,136,573186,669302
746307,2024-05-20,7,Kauffman Stadium,118,116,608379,681857
745181,2024-05-20,2889,Busch Stadium,138,110,543243,665152
746390,2024-05-20,2392,Minute Maid Park,117,108,664285,672282
746146,2024-05-20,22,Dodger Stadium,119,109,808967,573009
