gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824447,2026-04-28,5,Progressive Field,114,139,676440,607259
824849,2026-04-28,2,Oriole Park at Camden Yards,110,117,669358,678906
824526,2026-04-28,2602,Great American Ball Park,113,115,695505,607536
823390,2026-04-28,31,PNC Park,134,138,677952,681517
823473,2026-04-28,2681,Citizens Bank Park,143,137,666200,641816
822823,2026-04-28,14,Rogers Centre,141,111,702056,801139
823636,2026-04-28,3289,Citi Field,121,120,605280,641793
824931,2026-04-28,4705,Truist Park,144,116,527048,663554
823716,2026-04-28,3312,Target Field,142,136,657746,669302
824610,2026-04-28,4,Rate Field,145,108,663436,667755
823798,2026-04-28,32,American Family Field,158,109,694477,518876
822908,2026-04-28,5325,Globe Life Field,140,147,594798,693645
825017,2026-04-28,2529,Sutter Health Park,133,118,650644,663460
823310,2026-04-28,2680,Petco Park,135,112,621111,665795
823956,2026-04-28,22,UNIQLO Field at Dodger Stadium,119,146,660271,676083
