gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746861,2024-06-21,17,Wrigley Field,112,121,684007,500779
745483,2024-06-21,31,PNC Park,134,139,669387,686752
745562,2024-06-21,2681,Citizens Bank Park,143,109,592836,656756
746460,2024-06-21,2394,Comerica Park,116,145,656427,607200
745729,2024-06-21,3313,Yankee Stadium,147,144,607074,519242
746698,2024-06-21,2602,Great American Ball Park,113,111,671096,676710
746624,2024-06-21,5,Progressive Field,114,141,471911,684320
746052,2024-06-21,4169,loanDepot park,146,136,669432,669923
745006,2024-06-21,5325,Globe Life Field,140,118,543135,663903
746375,2024-06-21,2392,Minute Maid Park,117,110,814005,680570
746540,2024-06-21,19,Coors Field,115,120,641712,687792
745649,2024-06-21,10,Oakland Coliseum,133,142,683155,663978
745403,2024-06-21,2680,Petco Park,135,158,656302,607067
746131,2024-06-21,22,Dodger Stadium,119,108,689017,663776
