gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823865,2026-05-19,4169,loanDepot park,146,144,666129,527048
824276,2026-05-19,2394,Comerica Park,116,114,672456,800048
822979,2026-05-19,12,Tropicana Field,139,110,643377,680694
823464,2026-05-19,2681,Citizens Bank Park,143,113,666200,695505
822736,2026-05-19,3309,Nationals Park,120,121,656492,690997
823548,2026-05-19,3313,Yankee Stadium,147,141,701542,656302
824112,2026-05-19,7,Kauffman Stadium,118,111,663559,624133
823704,2026-05-19,3312,Target Field,142,117,805673,669920
824677,2026-05-19,17,Wrigley Field,112,158,676962,694819
823059,2026-05-19,2889,Busch Stadium,138,134,669461,656605
824356,2026-05-19,19,Coors Field,115,140,671111,641302
824033,2026-05-19,1,Angel Stadium,108,133,672282,682052
823302,2026-05-19,2680,Petco Park,135,119,656288,686218
825086,2026-05-19,15,Chase Field,109,137,669194,694738
823136,2026-05-19,680,T-Mobile Park,136,145,682243,641743
