gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824663,2026-06-19,17,Wrigley Field,112,141,676962,592332
824264,2026-06-19,2394,Comerica Park,116,145,669373,685126
823534,2026-06-19,3313,Yankee Stadium,147,113,693645,695076
822966,2026-06-19,12,Tropicana Field,139,120,643377,676571
823853,2026-06-19,4169,loanDepot park,146,137,669199,694738
824910,2026-06-19,4705,Truist Park,144,158,527048,694819
822886,2026-06-19,5325,Globe Life Field,140,135,594798,681190
824179,2026-06-19,2392,Daikin Park,117,114,837227,676440
824097,2026-06-19,7,Kauffman Stadium,118,138,607625,700241
824345,2026-06-19,19,Coors Field,115,134,607536,696149
824990,2026-06-19,2529,Sutter Health Park,133,108,605488,667755
825069,2026-06-19,15,Chase Field,109,142,647336,687570
823936,2026-06-19,22,UNIQLO Field at Dodger Stadium,119,110,808963,694346
823124,2026-06-19,680,T-Mobile Park,136,111,682243,624133
