gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777481,2025-06-17,4169,loanDepot park,146,143,615698,666200
777475,2025-06-17,2394,Comerica Park,116,134,663554,663559
777480,2025-06-17,3309,Nationals Park,120,115,647336,622608
777476,2025-06-17,3313,Yankee Stadium,147,108,701542,543294
777479,2025-06-17,14,Rogers Centre,141,109,605135,694297
777478,2025-06-17,2602,Great American Ball Park,113,142,671096,701581
777489,2025-06-17,4705,Truist Park,144,121,680885,656849
777477,2025-06-17,2523,George M. Steinbrenner Field,139,110,641793,665152
777467,2025-06-17,4,Rate Field,145,138,681343,669461
777468,2025-06-17,5325,Globe Life Field,140,118,683004,607625
777482,2025-06-17,17,Wrigley Field,112,158,676962,694477
777473,2025-06-17,680,T-Mobile Park,136,111,693433,621111
777472,2025-06-17,2395,Oracle Park,137,114,592662,677944
777469,2025-06-17,2529,Sutter Health Park,133,117,676664,669920
777471,2025-06-17,22,Dodger Stadium,119,135,676263,681190
