gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824442,2026-05-12,5,Progressive Field,114,108,677944,700712
824843,2026-05-12,2,Oriole Park at Camden Yards,110,147,669432,701542
824521,2026-05-12,2602,Great American Ball Park,113,120,663903,571945
823385,2026-05-12,31,PNC Park,134,115,694973,547179
824764,2026-05-12,3,Fenway Park,111,143,663558,554430
822817,2026-05-12,14,Rogers Centre,141,139,571578,663556
823632,2026-05-12,3289,Citi Field,121,116,642547,656427
824927,2026-05-12,4705,Truist Park,144,112,656550,607067
824604,2026-05-12,4,Rate Field,145,118,607200,663568
823712,2026-05-12,3312,Target Field,142,146,641927,691587
823790,2026-05-12,32,American Family Field,158,135,687075,699134
822903,2026-05-12,5325,Globe Life Field,140,109,669022,668678
824197,2026-05-12,2392,Daikin Park,117,136,837227,693433
825011,2026-05-12,2529,Sutter Health Park,133,138,605488,669467
823951,2026-05-12,22,UNIQLO Field at Dodger Stadium,119,137,808967,605288
