gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
822971,2026-06-02,12,Tropicana Field,139,116,571927,656427
823460,2026-06-02,2681,Citizens Bank Park,143,135,605400,681190
824754,2026-06-02,3,Fenway Park,111,110,813349,669358
822728,2026-06-02,3309,Nationals Park,120,146,663992,669199
823541,2026-06-02,3313,Yankee Stadium,147,114,693645,676282
824511,2026-06-02,2602,Great American Ball Park,113,118,671096,702070
824918,2026-06-02,4705,Truist Park,144,141,693821,592332
823700,2026-06-02,3312,Target Field,142,145,687570,663436
823782,2026-06-02,32,American Family Field,158,137,690986,686790
823052,2026-06-02,2889,Busch Stadium,138,140,669160,543135
824675,2026-06-02,17,Wrigley Field,112,133,592791,695611
824189,2026-06-02,2392,Daikin Park,117,134,681347,696149
824026,2026-06-02,1,Angel Stadium,108,115,680570,608372
825079,2026-06-02,15,Chase Field,109,119,647336,641778
823129,2026-06-02,680,T-Mobile Park,136,121,669302,623211
