gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745507,2024-05-08,31,PNC Park,134,108,527048,667755
745584,2024-05-08,2681,Citizens Bank Park,143,141,605400,605135
746640,2024-05-08,5,Progressive Field,114,116,676440,681857
746312,2024-05-08,7,Kauffman Stadium,118,158,663903,605452
746879,2024-05-08,17,Wrigley Field,112,135,669713,656302
746151,2024-05-08,22,Dodger Stadium,119,146,694813,677960
745664,2024-05-08,10,Oakland Coliseum,133,140,676664,547179
745659,2024-05-08,10,Oakland Coliseum,133,140,674370,683004
746717,2024-05-08,2602,Great American Ball Park,113,109,668933,656756
744858,2024-05-08,3309,Nationals Park,120,110,680730,680694
745097,2024-05-08,12,Tropicana Field,139,145,650644,623167
745749,2024-05-08,3313,Yankee Stadium,147,117,607074,681293
747127,2024-05-08,4705,Truist Park,144,111,519242,601713
745906,2024-05-08,3312,Target Field,142,136,663978,669923
746562,2024-05-08,19,Coors Field,115,137,663567,663855
745184,2024-05-08,2889,Busch Stadium,138,121,543243,500779
