gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823868,2026-05-10,4169,loanDepot park,146,120,645261,676917
824845,2026-05-10,2,Oriole Park at Camden Yards,110,133,669211,622663
824765,2026-05-10,3,Fenway Park,111,139,801139,607259
823463,2026-05-10,2681,Citizens Bank Park,143,115,650911,608372
822819,2026-05-10,14,Rogers Centre,141,108,693686,667755
824520,2026-05-10,2602,Great American Ball Park,113,117,671096,678906
824440,2026-05-10,5,Progressive Field,114,142,668909,702193
824605,2026-05-10,4,Rate Field,145,136,663436,669302
823793,2026-05-10,32,American Family Field,158,147,701656,607074
822902,2026-05-10,5325,Globe Life Field,140,112,594798,592791
823221,2026-05-10,2395,Oracle Park,137,134,641816,696149
825085,2026-05-10,15,Chase Field,109,121,593958,623211
823305,2026-05-10,2680,Petco Park,135,138,621111,681517
823954,2026-05-10,22,UNIQLO Field at Dodger Stadium,119,144,680736,693821
824113,2026-05-10,7,Kauffman Stadium,118,116,702070,669724
