gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777712,2025-05-30,17,Wrigley Field,112,113,607067,671096
777720,2025-05-30,2,Oriole Park at Camden Yards,110,145,621107,694363
777715,2025-05-30,2681,Citizens Bank Park,143,158,592836,669084
777716,2025-05-30,14,Rogers Centre,141,133,605135,605488
777721,2025-05-30,5,Progressive Field,114,108,682847,667755
777718,2025-05-30,3289,Citi Field,121,115,656849,607536
777717,2025-05-30,4169,loanDepot park,146,137,615698,690986
777719,2025-05-30,4705,Truist Park,144,111,656550,608337
777709,2025-05-30,5325,Globe Life Field,140,138,683004,669461
777711,2025-05-30,7,Kauffman Stadium,118,116,607625,663554
777714,2025-05-30,2392,Daikin Park,117,139,664285,686752
777710,2025-05-30,15,Chase Field,109,120,518876,663623
777707,2025-05-30,2680,Petco Park,135,134,601713,656605
777713,2025-05-30,680,T-Mobile Park,136,142,693433,805673
777708,2025-05-30,22,Dodger Stadium,119,147,664062,608331
