gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824363,2026-05-04,19,Coors Field,115,121,608372,623211
824283,2026-05-04,2394,Comerica Park,116,111,663947,801139
822984,2026-05-04,12,Tropicana Field,139,141,607259,641778
823874,2026-05-04,4169,loanDepot park,146,143,676083,605400
823552,2026-05-04,3313,Yankee Stadium,147,110,693645,669358
824684,2026-05-04,17,Wrigley Field,112,113,665795,695534
824120,2026-05-04,7,Kauffman Stadium,118,114,608379,676440
823064,2026-05-04,2889,Busch Stadium,138,158,681517,694477
824201,2026-05-04,2392,Daikin Park,117,119,595345,808967
824039,2026-05-04,1,Angel Stadium,108,145,667755,663436
823143,2026-05-04,680,T-Mobile Park,136,144,669302,702275
823228,2026-05-04,2395,Oracle Park,137,135,686790,681190
