gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745571,2024-06-09,5381,London Stadium,143,121,592836,500779
745003,2024-06-09,5325,Globe Life Field,140,137,543135,676775
745491,2024-06-09,31,PNC Park,134,142,683003,641927
744849,2024-06-09,3309,Nationals Park,120,144,687792,694462
746705,2024-06-09,2602,Great American Ball Park,113,112,593423,684007
745085,2024-06-09,12,Tropicana Field,139,110,641793,680570
746054,2024-06-09,4169,loanDepot park,146,114,669432,471911
746463,2024-06-09,2394,Comerica Park,116,158,669373,669060
746297,2024-06-09,7,Kauffman Stadium,118,136,666142,669923
746787,2024-06-09,4,Guaranteed Rate Field,145,111,623167,677161
745167,2024-06-09,2889,Busch Stadium,138,115,669467,621389
746216,2024-06-09,1,Angel Stadium,108,117,663776,434378
745651,2024-06-09,10,Oakland Coliseum,133,141,687765,670102
745407,2024-06-09,2680,Petco Park,135,109,800049,543518
745736,2024-06-09,3313,Yankee Stadium,147,119,661563,607192
