gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746630,2024-06-04,5,Progressive Field,114,118,663474,607625
745497,2024-06-04,31,PNC Park,134,119,683003,607192
746060,2024-06-04,4169,loanDepot park,146,139,666200,686752
745568,2024-06-04,2681,Citizens Bank Park,143,158,650911,657649
744850,2024-06-04,3309,Nationals Park,120,121,687792,656849
745739,2024-06-04,3313,Yankee Stadium,147,142,661563,641927
744931,2024-06-04,14,Rogers Centre,141,110,670950,669203
746949,2024-06-04,3,Fenway Park,111,144,676710,608331
745010,2024-06-04,5325,Globe Life Field,140,116,641540,656427
746872,2024-06-04,17,Wrigley Field,112,145,684007,623167
746380,2024-06-04,2392,Minute Maid Park,117,138,681293,669467
746550,2024-06-04,19,Coors Field,115,113,621389,593423
746222,2024-06-04,1,Angel Stadium,108,135,663776,800049
745656,2024-06-04,10,Oakland Coliseum,133,136,687765,669923
747196,2024-06-04,15,Chase Field,109,137,686796,690986
