gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777869,2025-05-18,5325,Globe Life Field,140,117,683004,664285
777873,2025-05-18,2,Oriole Park at Camden Yards,110,120,621107,647336
777880,2025-05-18,2681,Citizens Bank Park,143,134,690953,694973
777876,2025-05-18,3,Fenway Park,111,144,678394,680885
777871,2025-05-18,14,Rogers Centre,141,116,621244,695549
777874,2025-05-18,2602,Great American Ball Park,113,114,671096,682847
777877,2025-05-18,4169,loanDepot park,146,139,615698,669358
777864,2025-05-18,7,Kauffman Stadium,118,138,608379,669461
777865,2025-05-18,32,American Family Field,158,142,642547,805673
777872,2025-05-18,17,Wrigley Field,112,145,607067,686563
777867,2025-05-18,2395,Oracle Park,137,133,434378,605488
777870,2025-05-18,15,Chase Field,109,115,518876,801403
777866,2025-05-18,22,Dodger Stadium,119,108,664062,579328
777868,2025-05-18,2680,Petco Park,135,136,650633,693433
777878,2025-05-18,3313,Yankee Stadium,147,121,608331,656849
