gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746475,2024-05-24,2394,Comerica Park,116,141,628317,666201
745501,2024-05-24,31,PNC Park,134,144,663559,678061
744853,2024-05-24,3309,Nationals Park,120,136,669022,669923
745087,2024-05-24,12,Tropicana Field,139,118,542888,607625
746713,2024-05-24,2602,Great American Ball Park,113,119,668933,572020
745822,2024-05-24,3289,Citi Field,121,137,681035,690986
745905,2024-05-24,3312,Target Field,142,140,641927,570632
746956,2024-05-24,3,Fenway Park,111,158,676710,657649
746793,2024-05-24,4,Guaranteed Rate Field,145,110,623167,669203
746558,2024-05-24,19,Coors Field,115,143,621389,650911
746227,2024-05-24,1,Angel Stadium,108,114,663776,671106
745663,2024-05-24,10,Oakland Coliseum,133,117,548389,434378
747200,2024-05-24,15,Chase Field,109,146,668678,666129
745415,2024-05-24,2680,Petco Park,135,147,506433,607074
745175,2024-05-24,2889,Busch Stadium,138,112,571945,684007
