gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
778053,2025-05-04,2889,Busch Stadium,138,121,607200,694918
778068,2025-05-04,2889,Busch Stadium,138,121,669467,656731
778062,2025-05-04,2,Oriole Park at Camden Yards,110,118,502043,547179
778051,2025-05-04,31,PNC Park,134,135,571760,663568
778063,2025-05-04,3,Fenway Park,111,142,676979,663978
778057,2025-05-04,3313,Yankee Stadium,147,139,701542,671737
778056,2025-05-04,14,Rogers Centre,141,114,670102,676440
778061,2025-05-04,4169,loanDepot park,146,133,665795,676664
778059,2025-05-04,2681,Citizens Bank Park,143,109,624133,593958
778055,2025-05-04,4,Rate Field,145,117,669060,621121
778054,2025-05-04,32,American Family Field,158,112,642547,684007
778052,2025-05-04,5325,Globe Life Field,140,136,594798,688138
778048,2025-05-04,2395,Oracle Park,137,115,657277,608566
778050,2025-05-04,1,Angel Stadium,108,116,686799,681857
778058,2025-05-04,2602,Great American Ball Park,113,120,607259,669022
778060,2025-05-04,4705,Truist Park,144,119,693821,669160
