gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777847,2025-05-20,31,PNC Park,134,113,663559,607259
777850,2025-05-20,4169,loanDepot park,146,112,677960,592791
777851,2025-05-20,3,Fenway Park,111,121,621111,605280
777841,2025-05-20,3309,Nationals Park,120,144,680730,675911
777848,2025-05-20,2523,George M. Steinbrenner Field,139,117,641793,687888
777849,2025-05-20,3313,Yankee Stadium,147,140,701542,571578
777845,2025-05-20,14,Rogers Centre,141,135,605135,656302
777846,2025-05-20,4,Rate Field,145,136,605288,668984
777844,2025-05-20,32,American Family Field,158,110,701656,669211
777840,2025-05-20,2889,Busch Stadium,138,116,607200,669373
777842,2025-05-20,19,Coors Field,115,143,622608,666200
777836,2025-05-20,2395,Oracle Park,137,118,806185,547179
777843,2025-05-20,2529,Sutter Health Park,133,108,680684,543294
777838,2025-05-20,22,Dodger Stadium,119,109,808967,669194
777839,2025-05-20,3312,Target Field,142,114,663978,668909
