gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
777944,1,top,single,694192,671106,158,0
777944,1,top,field_out,663662,671106,158,1
777944,1,top,field_out,661388,671106,158,2
777944,1,top,strikeout,592885,671106,158,3
777944,1,bottom,single,680757,682990,114,4
777944,1,bottom,grounded_into_double_play,682177,682990,114,5
777944,1,bottom,home_run,608070,682990,114,6
777944,1,bottom,strikeout,700932,682990,114,7
777944,2,top,field_out,656555,671106,158,8
777944,2,top,field_out,668930,671106,158,9
777944,2,top,strikeout,606992,671106,158,10
777944,2,bottom,walk,467793,682990,114,11
777944,2,bottom,grounded_into_double_play,666310,682990,114,12
777944,2,bottom,field_out,672356,682990,114,13
777944,3,top,field_out,655316,671106,158,14
777944,3,top,field_out,687401,671106,158,15
777944,3,top,field_out,694192,671106,158,16
777944,3,bottom,field_out,686823,682990,114,17
777944,3,bottom,strikeout,682657,682990,114,18
777944,3,bottom,double,680757,682990,114,19
777944,3,bottom,strikeout,682177,682990,114,20
777944,4,top,strikeout,663662,671106,158,21
777944,4,top,field_out,661388,671106,158,22
777944,4,top,field_out,592885,671106,158,23
777944,4,bottom,field_out,608070,682990,114,24
777944,4,bottom,field_out,700932,682990,114,25
777944,4,bottom,field_out,467793,682990,114,26
777944,5,top,field_out,656555,671106,158,27
777944,5,top,single,668930,671106,158,28
777944,5,top,strikeout,606992,671106,158,29
777944,5,top,walk,655316,671106,158,30
777944,5,top,field_out,687401,671106,158,31
777944,5,bottom,walk,666310,682990,114,32
777944,5,bottom,force_out,672356,682990,114,33
777944,5,bottom,field_out,686823,682990,114,34
777944,5,bottom,caught_stealing_2b,682657,682990,114,35
777944,6,top,double,694192,671106,158,36
777944,6,top,strikeout,663662,671106,158,37
777944,6,top,field_out,661388,671106,158,38
777944,6,top,strikeout,592885,671106,158,39
777944,6,bottom,single,682657,641302,114,40
777944,6,bottom,strikeout,680757,641302,114,41
777944,6,bottom,single,682177,641302,114,42
777944,6,bottom,field_out,608070,683232,114,43
777944,6,bottom,field_out,700932,683232,114,44
777944,7,top,field_out,656555,670036,158,45
777944,7,top,strikeout,668930,670036,158,46
777944,7,top,strikeout,606992,670036,158,47
777944,7,bottom,walk,467793,682842,114,48
777944,7,bottom,strikeout,666310,682842,114,49
777944,7,bottom,strikeout,672356,682842,114,50
777944,7,bottom,hit_by_pitch,686823,682842,114,51
777944,7,bottom,hit_by_pitch,682657,682842,114,52
777944,7,bottom,field_out,680757,657649,114,53
777944,8,top,field_out,686217,683769,158,54
777944,8,top,field_out,687401,683769,158,55
777944,8,top,field_out,694192,683769,158,56
777944,8,bottom,field_out,682177,606303,114,57
777944,8,bottom,single,608070,606303,114,58
777944,8,bottom,triple,700932,606303,114,59
777944,8,bottom,strikeout,467793,606303,114,60
777944,8,bottom,walk,666310,606303,114,61
777944,8,bottom,field_out,672356,606303,114,62
777944,9,top,strikeout,641343,661403,158,63
777944,9,top,field_out,661388,661403,158,64
777944,9,top,strikeout,592885,661403,158,65
777940,1,top,field_out,680776,663947,111,0
777940,1,top,strikeout,646240,663947,111,1
777940,1,top,strikeout,608324,663947,111,2
777940,1,bottom,walk,681481,678394,116,3
777940,1,bottom,single,650402,678394,116,4
777940,1,bottom,field_out,656716,678394,116,5
777940,1,bottom,single,682985,678394,116,6
777940,1,bottom,field_out,679529,678394,116,7
777940,2,top,field_out,692225,663947,111,8
777940,2,top,field_out,677800,663947,111,9
777940,2,top,double,686765,663947,111,10
777940,2,top,single,665966,672456,111,11
777940,2,top,field_out,666152,672456,111,12
777940,2,bottom,field_out,700242,678394,116,13
777940,2,bottom,field_out,693307,678394,116,14
777940,2,bottom,field_out,690291,678394,116,15
777940,3,top,field_out,678882,672456,111,16
777940,3,top,field_out,680776,672456,111,17
777940,3,top,field_out,646240,672456,111,18
777940,3,bottom,walk,595879,678394,116,19
777940,3,bottom,single,681481,678394,116,20
777940,3,bottom,strikeout,650402,678394,116,21
777940,3,bottom,strikeout,656716,678394,116,22
777940,3,bottom,field_out,682985,678394,116,23
777940,4,top,home_run,608324,672456,111,24
777940,4,top,walk,692225,672456,111,25
777940,4,top,strikeout,677800,672456,111,26
777940,4,top,field_out,686765,672456,111,27
777940,4,top,strikeout,665966,672456,111,28
777940,4,bottom,home_run,679529,678394,116,29
777940,4,bottom,field_out,700242,678394,116,30
777940,4,bottom,field_out,693307,678394,116,31
777940,4,bottom,strikeout,690291,678394,116,32
777940,5,top,single,666152,672456,111,33
777940,5,top,double,678882,672456,111,34
777940,5,top,single,680776,672456,111,35
777940,5,top,force_out,646240,672456,111,36
777940,5,top,strikeout,608324,672456,111,37
777940,5,top,field_out,692225,672456,111,38
777940,5,bottom,strikeout,595879,678394,116,39
777940,5,bottom,single,681481,678394,116,40
777940,5,bottom,force_out,650402,678394,116,41
777940,5,bottom,single,656716,678394,116,42
777940,5,bottom,field_out,682985,458677,116,43
777940,6,top,single,677800,676428,111,44
777940,6,top,single,686765,676428,111,45
777940,6,top,strikeout,665966,676428,111,46
777940,6,top,hit_by_pitch,666152,676428,111,47
777940,6,top,strikeout,678882,676428,111,48
777940,6,top,strikeout,680776,676428,111,49
777940,6,bottom,walk,679529,676477,116,50
777940,6,bottom,strikeout,700242,676477,116,51
777940,6,bottom,strikeout,693307,676477,116,52
777940,6,bottom,hit_by_pitch,690291,676477,116,53
777940,6,bottom,home_run,595879,676477,116,54
777940,6,bottom,strikeout,681481,676477,116,55
777940,7,top,field_out,646240,676428,111,56
777940,7,top,field_out,608324,669724,111,57
777940,7,top,strikeout,692225,669724,111,58
777940,7,bottom,field_out,650402,657514,116,59
777940,7,bottom,double,656716,657514,116,60
777940,7,bottom,field_out,682985,657514,116,61
777940,7,bottom,intent_walk,679529,657514,116,62
777940,7,bottom,strikeout,700242,657514,116,63
777940,8,top,field_out,677800,669724,111,64
777940,8,top,field_out,686765,669724,111,65
777940,8,top,single,665966,669724,111,66
777940,8,top,home_run,666152,592454,111,67
777940,8,top,walk,678882,592454,111,68
777940,8,top,double,680776,592454,111,69
777940,8,top,strikeout,646240,592454,111,70
777940,8,bottom,strikeout,693307,686580,116,71
777940,8,bottom,strikeout,690291,686580,116,72
777940,8,bottom,strikeout,595879,686580,116,73
777940,9,top,field_out,608324,676684,111,74
777940,9,top,field_out,692225,676684,111,75
777940,9,top,single,677800,676684,111,76
777940,9,top,strikeout,686765,676684,111,77
777940,9,bottom,field_out,669234,547973,116,78
777940,9,bottom,field_out,650402,547973,116,79
777940,9,bottom,strikeout,656716,547973,116,80
777940,10,top,single,665966,676684,111,81
777940,10,top,strikeout,666152,676684,111,82
777940,10,top,force_out,678882,676684,111,83
777940,10,top,strikeout,680776,676684,111,84
777940,10,bottom,field_out,682985,669711,116,85
777940,10,bottom,field_out,679529,669711,116,86
777940,10,bottom,single,700242,669711,116,87
777940,10,bottom,strikeout,693307,669711,116,88
777940,11,top,strikeout,646240,689225,111,89
777940,11,top,field_out,608324,689225,111,90
777940,11,top,home_run,692225,689225,111,91
777940,11,top,strikeout,677800,689225,111,92
777940,11,bottom,single,690291,669711,116,93
777940,11,bottom,home_run,595879,669711,116,94
777945,1,top,field_out,805367,671096,145,0
777945,1,top,field_out,678246,671096,145,1
777945,1,top,field_out,700337,671096,145,2
777945,1,bottom,strikeout,670770,685126,113,3
777945,1,bottom,field_out,669289,685126,113,4
777945,1,bottom,field_out,682829,685126,113,5
777945,2,top,strikeout,673357,671096,145,6
777945,2,top,field_out,683734,671096,145,7
777945,2,top,single,672820,671096,145,8
777945,2,top,strikeout,671284,671096,145,9
777945,2,bottom,strikeout,669720,686563,113,10
