gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777815,2025-05-23,3,Fenway Park,111,110,678394,700249
777811,2025-05-23,2602,Great American Ball Park,113,112,668881,571510
777806,2025-05-23,31,PNC Park,134,158,694973,642547
777801,2025-05-23,3309,Nationals Park,120,137,669022,694738
777810,2025-05-23,2523,George M. Steinbrenner Field,139,141,656876,641778
777807,2025-05-23,2394,Comerica Park,116,114,695549,677944
777808,2025-05-23,3289,Citi Field,121,119,656288,477132
777813,2025-05-23,4705,Truist Park,144,135,519242,601713
777805,2025-05-23,4,Rate Field,145,140,680732,641816
777800,2025-05-23,2392,Daikin Park,117,136,687473,676106
777799,2025-05-23,3312,Target Field,142,118,641154,702070
777797,2025-05-23,2889,Busch Stadium,138,109,571945,668678
777802,2025-05-23,19,Coors Field,115,147,685299,657376
777798,2025-05-23,1,Angel Stadium,108,146,579328,645261
777804,2025-05-23,2529,Sutter Health Park,133,143,682052,554430
777809,2025-05-23,3,Fenway Park,111,110,608337,
