gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823480,2026-04-11,2681,Citizens Bank Park,143,109,592836,694297
824294,2026-04-11,2394,Comerica Park,116,146,663554,676083
824697,2026-04-11,17,Wrigley Field,112,134,665795,677952
822830,2026-04-11,14,Rogers Centre,141,142,641778,657746
824535,2026-04-11,2602,Great American Ball Park,113,108,682227,691946
823644,2026-04-11,3289,Citi Field,121,133,673540,682052
824129,2026-04-11,7,Kauffman Stadium,118,145,608379,607200
822996,2026-04-11,12,Tropicana Field,139,147,607259,608331
823805,2026-04-11,32,American Family Field,158,120,690986,656492
824857,2026-04-11,2,Oriole Park at Camden Yards,110,137,605135,657277
823074,2026-04-11,2889,Busch Stadium,138,111,681517,624133
824939,2026-04-11,4705,Truist Park,144,114,527048,800048
823316,2026-04-11,2680,Petco Park,135,115,608566,663372
823967,2026-04-11,22,UNIQLO Field at Dodger Stadium,119,140,686218,683004
823155,2026-04-11,680,T-Mobile Park,136,117,622491,621121
