gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824776,2026-04-20,3,Fenway Park,111,116,543243,656427
824450,2026-04-20,5,Progressive Field,114,117,677944,681293
822994,2026-04-20,12,Tropicana Field,139,113,669947,695076
823879,2026-04-20,4169,loanDepot park,146,138,676974,700241
822749,2026-04-20,3309,Nationals Park,120,144,663623,693821
824125,2026-04-20,7,Kauffman Stadium,118,110,607625,680694
824692,2026-04-20,17,Wrigley Field,112,143,607067,605400
824370,2026-04-20,19,Coors Field,115,119,500779,680736
824046,2026-04-20,1,Angel Stadium,108,141,672282,656302
823149,2026-04-20,680,T-Mobile Park,136,133,676106,669372
