gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
822716,2026-07-04,3309,Nationals Park,120,134,687223,677952
823526,2026-07-04,3313,Yankee Stadium,147,142,694341,805673
822882,2026-07-04,5325,Globe Life Field,140,116,615698,656427
823118,2026-07-04,680,T-Mobile Park,136,141,669302,669456
824499,2026-07-04,2602,Great American Ball Park,113,110,668881,687064
824171,2026-07-04,2392,Daikin Park,117,139,686613,656876
824415,2026-07-04,5,Progressive Field,114,145,800048,680732
824658,2026-07-04,17,Wrigley Field,112,138,684007,681517
824903,2026-07-04,4705,Truist Park,144,121,519242,640455
824334,2026-07-04,19,Coors Field,115,137,807743,592662
824092,2026-07-04,7,Kauffman Stadium,118,143,608379,666200
824012,2026-07-04,1,Angel Stadium,108,111,691951,543243
824983,2026-07-04,2529,Sutter Health Park,133,146,650644,645261
825063,2026-07-04,15,Chase Field,109,158,518876,605540
823932,2026-07-04,22,UNIQLO Field at Dodger Stadium,119,135,808967,593974
