gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777900,2025-05-16,17,Wrigley Field,112,145,690990,681343
777902,2025-05-16,2602,Great American Ball Park,113,114,663903,676440
777905,2025-05-16,2681,Citizens Bank Park,143,134,624133,571760
777907,2025-05-16,2,Oriole Park at Camden Yards,110,120,700249,669022
777904,2025-05-16,3313,Yankee Stadium,147,121,607074,656731
777906,2025-05-16,14,Rogers Centre,141,116,670102,656427
777908,2025-05-16,3,Fenway Park,111,144,676979,519242
777903,2025-05-16,4169,loanDepot park,146,139,676974,671737
777901,2025-05-16,7,Kauffman Stadium,118,138,666142,669467
777895,2025-05-16,5325,Globe Life Field,140,117,543135,621121
777898,2025-05-16,32,American Family Field,158,142,694477,657746
777897,2025-05-16,15,Chase Field,109,115,669203,687223
777896,2025-05-16,2680,Petco Park,135,136,663568,688138
777899,2025-05-16,22,Dodger Stadium,119,108,669160,686799
777891,2025-05-16,2395,Oracle Park,137,133,657277,676664
