gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824686,2026-05-01,17,Wrigley Field,112,109,607067,668678
824287,2026-05-01,2394,Comerica Park,116,140,656427,669022
823389,2026-05-01,31,PNC Park,134,113,656605,663903
822744,2026-05-01,3309,Nationals Park,120,158,663623,694819
823557,2026-05-01,3313,Yankee Stadium,147,110,701542,700249
824772,2026-05-01,3,Fenway Park,111,117,687562,681347
822990,2026-05-01,12,Tropicana Field,139,137,663556,592662
823877,2026-05-01,4169,loanDepot park,146,143,691587,554430
823713,2026-05-01,3312,Target Field,142,141,680573,571578
823066,2026-05-01,2889,Busch Stadium,138,119,669461,686218
824366,2026-05-01,19,Coors Field,115,144,500779,656550
824041,2026-05-01,1,Angel Stadium,108,121,700712,681035
825012,2026-05-01,2529,Sutter Health Park,133,114,669372,676282
823309,2026-05-01,2680,Petco Park,135,145,608566,702273
823146,2026-05-01,680,T-Mobile Park,136,118,693433,666142
