gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824861,2026-03-31,2,Oriole Park at Camden Yards,110,140,621107,594798
824537,2026-03-31,2602,Great American Ball Park,113,134,682227,696149
823485,2026-03-31,2681,Citizens Bank Park,143,120,691725,676571
823888,2026-03-31,4169,loanDepot park,146,145,676083,607200
822836,2026-03-31,14,Rogers Centre,141,115,453286,663372
824942,2026-03-31,4705,Truist Park,144,133,660761,650644
824699,2026-03-31,17,Wrigley Field,112,108,592791,667755
823807,2026-03-31,32,American Family Field,158,139,605540,663556
823077,2026-03-31,2889,Busch Stadium,138,121,669467,673540
824212,2026-03-31,2392,Daikin Park,117,111,686613,678394
825107,2026-03-31,15,Chase Field,109,116,694297,663554
823322,2026-03-31,2680,Petco Park,135,137,608566,657277
823158,2026-03-31,680,T-Mobile Park,136,147,669302,608331
823969,2026-03-31,22,UNIQLO Field at Dodger Stadium,119,114,660271,676440
