gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777309,2025-06-29,5,Progressive Field,114,138,671106,669461
777313,2025-06-29,31,PNC Park,134,121,681347,593423
777317,2025-06-29,2,Oriole Park at Camden Yards,110,139,665152,671737
777310,2025-06-29,3,Fenway Park,111,141,621111,641778
777316,2025-06-29,4705,Truist Park,144,143,675911,624133
777307,2025-06-29,3313,Yankee Stadium,147,133,573186,622663
777312,2025-06-29,2602,Great American Ball Park,113,135,666157,663568
777308,2025-06-29,2392,Daikin Park,117,112,664285,592791
777304,2025-06-29,7,Kauffman Stadium,118,119,663460,642152
777311,2025-06-29,4,Rate Field,145,137,686563,434378
777301,2025-06-29,32,American Family Field,158,115,694477,608566
777302,2025-06-29,5325,Globe Life Field,140,136,683004,622491
777305,2025-06-29,1,Angel Stadium,108,120,686799,680730
777303,2025-06-29,15,Chase Field,109,146,593958,615698
777314,2025-06-29,2394,Comerica Park,116,142,669373,663978
