gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
744943,2024-05-11,14,Rogers Centre,141,142,592332,680573
747041,2024-05-11,2,Oriole Park at Camden Yards,110,109,607644,669194
745505,2024-05-11,31,PNC Park,134,112,694973,657006
746963,2024-05-11,3,Fenway Park,111,120,681867,663623
745828,2024-05-11,3289,Citi Field,121,144,681035,608331
746069,2024-05-11,4169,loanDepot park,146,143,666200,592836
745096,2024-05-11,12,Tropicana Field,139,147,641793,641482
746480,2024-05-11,2394,Comerica Park,116,117,669373,664299
746797,2024-05-11,4,Guaranteed Rate Field,145,114,605182,663474
745344,2024-05-11,2395,Oracle Park,137,113,696131,666157
745994,2024-05-11,32,American Family Field,158,138,642547,502043
746554,2024-05-11,19,Coors Field,115,140,663372,571760
745422,2024-05-11,2680,Petco Park,135,119,663362,572020
746232,2024-05-11,1,Angel Stadium,108,118,542881,666142
745262,2024-05-11,680,T-Mobile Park,136,133,682243,683155
